;;;;;;;Paytm, SAIF Partners,\\xc2\\xa0 Tiger Global Management & others;Paytm, ;SAIF Partners,\\xc2\\xa0 Tiger Global Management & others
;;;;;;;Abhishek Gupta;Abhishek ;Gupta
;;;;;;;LionRock Capital;LionRock ;Capital
;;;;;;;SIDBI Venture Capital Ltd;SIDBI ;Venture Capital Ltd
;;;;;;;Lightbox Ventures, Beenos;Lightbox ;Ventures, Beenos
;;;;;;;Kunal Bahl, Rohit Bansal;Kunal ;Bahl, Rohit Bansal
;;;;;;;Elliot Stechman, Gautam Sinha, Ambarish Ray;Elliot ;Stechman, Gautam Sinha, Ambarish Ray
;;;;;;;B S Nagesh;B ;S Nagesh
;;;;;;;YouWeCan Ventures,\\xc2\\xa0 Aprameya Radhakrishna;YouWeCan ;Ventures,\\xc2\\xa0 Aprameya Radhakrishna
;;;;;;;Jai Choi, Kiyohiro Sugashita, Hirokazu;Jai ;Choi, Kiyohiro Sugashita, Hirokazu
;;;;;;;Aarin Capital Partners,;Aarin ;Capital Partners,
;;;;;;;Oliphabs Capital;Oliphabs ;Capital
;;;;;;;;;
;;;;;;;Aprameya Radhakrishna;Aprameya ;Radhakrishna
;;;;;;;DSG Consumer Partners, Saama Capital.;DSG ;Consumer Partners, Saama Capital.
;;;;;;;Kae Capital, Anupam Mittal;Kae ;Capital, Anupam Mittal
;;;;;;;;;
;;;;;;;Group of 15 Angel Investors;Group ;of 15 Angel Investors
;;;;;;;;;
;;;;;;;Ventureworks India, Blume Ventures, Batlivala & Karani Securities, Nikunj Jhaveri;Ventureworks ;India, Blume Ventures, Batlivala & Karani Securities, Nikunj Jhaveri
;;;;;;;Infuse Ventures;Infuse ;Ventures
;;;;;;;Srinivas Tirupati;Srinivas ;Tirupati
;;;;;;;Carrick Capital Partners;Carrick ;Capital Partners
;;;;;;;Mumbai Angels & Other angel investors;Mumbai ;Angels & Other angel investors
;;;;;;;Ennovent Impact Investment Holding;Ennovent ;Impact Investment Holding
;;;;;;;Mark Mobius & 9 Other Angel investors;Mark ;Mobius & 9 Other Angel investors
;;;;;;;DMG Information;DMG ;Information
;;;;;;;Green House Ventures;Green ;House Ventures
;;;;;;;Nexus Venture Partners;Nexus ;Venture Partners
;;;;;;;Rajan Anandan, Niraj Singh, Sachin Bhatia, Singapore Angel Network & Aseem Vadehra;Rajan ;Anandan, Niraj Singh, Sachin Bhatia, Singapore Angel Network & Aseem Vadehra
;;;;;;;Sharad Sharma, Rajan Anandan, Sunil Kalra, Amit Ranjan, Rohan Malhotra,\\xc2\\xa0 Arjun Malhotra, Gautam Gandhi;Sharad ;Sharma, Rajan Anandan, Sunil Kalra, Amit Ranjan, Rohan Malhotra,\\xc2\\xa0 Arjun Malhotra, Gautam Gandhi
;;;;;;;Virendra Shahney, Dr Paresh Doshi;Virendra ;Shahney, Dr Paresh Doshi
;;;;;;;Ratan Tata;Ratan ;Tata
;;;;;;;Warburg Pincus;Warburg ;Pincus
;;;;;;;Bessemer Venture Partners;Bessemer ;Venture Partners
;;;;;;;Tiger Global,\\xc2\\xa0 Nirvana Ventures Advisors;Tiger ;Global,\\xc2\\xa0 Nirvana Ventures Advisors
;;;;;;;Morgan Stanley;Morgan ;Stanley
;;;;;;;;;
;;;;;;;Fidelity Growth Partners, Fidelity Biosciences;Fidelity ;Growth Partners, Fidelity Biosciences
;;;;;;;Snow Leopard, Paytm;Snow ;Leopard, Paytm
;;;;;;;Natarajan Iyer,Rajesh Sawhney,\\xc2\\xa0 & other Angel investors.;Natarajan ;Iyer,Rajesh Sawhney,\\xc2\\xa0 & other Angel investors.
;;;;;;;Future Fund,Bessemer Venture, Capricorn Investment and IFC;Future ;Fund,Bessemer Venture, Capricorn Investment and IFC
;;;;;;;IvyCap Ventures;IvyCap ;Ventures
;;;;;;;Norwest Venture Partners, SAIF Partners, Accel Partners;Norwest ;Venture Partners, SAIF Partners, Accel Partners
;;;;;;;Group of Angel Investors;Group ;of Angel Investors
;;;;;;;SIDBI Venture Capital Ltd;SIDBI ;Venture Capital Ltd
;;;;;;;;;
;;;;;;;Pawan Borle, SVP Fly Dubai & Others;Pawan ;Borle, SVP Fly Dubai & Others
;;;;;;;Sequoia Capital, Seedfund;Sequoia ;Capital, Seedfund
;;;;;;;Arihant Patni, Vishal Khare,\\xc2\\xa0 Viswanath Ramachandran;Arihant ;Patni, Vishal Khare,\\xc2\\xa0 Viswanath Ramachandran
;;;;;;;M&S Partners Pte. Ltd;M&S ;Partners Pte. Ltd
;;;;;;;Sequoia Capital;Sequoia ;Capital
;;;;;;;Sequoia Capital;Sequoia ;Capital
;;;;;;;Unitus Seed Fund;Unitus ;Seed Fund
;;;;;;;i2india Pvt Ltd;i2india ;Pvt Ltd
;;;;;;;Group of angel investors;Group ;of angel investors
;;;;;;;Infuse Ventures, Low Carbon Enterprise Fund;Infuse ;Ventures, Low Carbon Enterprise Fund
;;;;;;;Mahesh Pratapneni, Pallab Chatterjee & others;Mahesh ;Pratapneni, Pallab Chatterjee & others
;;;;;;;Mumbai Angels, Patni Family Office, Singapore Angel Network, Karan Maheshwari, Jatin Aneja, Kishor Ganji, Roopa Nath;Mumbai ;Angels, Patni Family Office, Singapore Angel Network, Karan Maheshwari, Jatin Aneja, Kishor Ganji, Roopa Nath
;;;;;;;Unitus Seed Fund, Times Internet;Unitus ;Seed Fund, Times Internet
;;;;;;;LGT Group, Asian Healthcare fund, Seedfund;LGT ;Group, Asian Healthcare fund, Seedfund
;;;;;;;YouWeCan Ventures;YouWeCan ;Ventures
;;;;;;;Neoteric Infomatique Limited;Neoteric ;Infomatique Limited
;;;;;;;ASK Pravi;ASK ;Pravi
;;;;;;;Gopal Srinivasan, Sashi Reddy, Amit Gupta, Pallav Nadhani;Gopal ;Srinivasan, Sashi Reddy, Amit Gupta, Pallav Nadhani
;;;;;;;Sunil Maheshwari & group of investors;Sunil ;Maheshwari & group of investors
;;;;;;;Matrix Partners;Matrix ;Partners
;;;;;;;Faering Capital, Foundation Capital, Inventus Capital Partners;Faering ;Capital, Foundation Capital, Inventus Capital Partners
;;;;;;;Group of Angel Investors from US/India;Group ;of Angel Investors from US/India
;;;;;;;Sachin Bansal, Bunny Bansal & other investors;Sachin ;Bansal, Bunny Bansal & other investors
;;;;;;;Kalaari Capital, India Quotient;Kalaari ;Capital, India Quotient
;;;;;;;Kunal Bahl, Rohit Bansal, Blume Ventures, Phanindra Sama, Raju Reddy;Kunal ;Bahl, Rohit Bansal, Blume Ventures, Phanindra Sama, Raju Reddy
;;;;;;;Micromax Informatics;Micromax ;Informatics
;;;;;;;Sprout Angels LLP;Sprout ;Angels LLP
;;;;;;;;;
;;;;;;;Dr David Cheriton;Dr ;David Cheriton
;;;;;;;Sequoia Capital;Sequoia ;Capital
;;;;;;;Matrix Partners India, SAIF Partners;Matrix ;Partners India, SAIF Partners
;;;;;;;Holostik Group, YouWeCan Ventures, 500 Startups, Vijay Shekhar Sharma, Manish Kheterpal, Amit Patni;Holostik ;Group, YouWeCan Ventures, 500 Startups, Vijay Shekhar Sharma, Manish Kheterpal, Amit Patni
;;;;;;;YouWeCan Ventures;YouWeCan ;Ventures
;;;;;;;Unitus Seed Fund;Unitus ;Seed Fund
;;;;;;;Chennai Angels;Chennai ;Angels
;;;;;;;Oliphans Capital;Oliphans ;Capital
;;;;;;;Nokia Growth Partners, Nexus Venture Partners, Avalon Ventures;Nokia ;Growth Partners, Nexus Venture Partners, Avalon Ventures
;;;;;;;Sequoia Capital, Kae Capital, Anupam Mittal, Sandeep Tandon;Sequoia ;Capital, Kae Capital, Anupam Mittal, Sandeep Tandon
;;;;;;;Mercury Fund, Anshu Sharma, Pratyush Prasanna, Robert Winters & others;Mercury ;Fund, Anshu Sharma, Pratyush Prasanna, Robert Winters & others
;;;;;;;Development finance institution Belgian Investment Company, Oikocredit;Development ;finance institution Belgian Investment Company, Oikocredit
;;;;;;;Accel Partners, Flipkart;Accel ;Partners, Flipkart
;;;;;;;IDG Ventures India, Elevar Equity, Accion Venture Lab;IDG ;Ventures India, Elevar Equity, Accion Venture Lab
;;;;;;;Undisclosed investors;Undisclosed ;investors
;;;;;;;SAIF Partners,\\xc2\\xa0 Accel Partners;SAIF ;Partners,\\xc2\\xa0 Accel Partners
;;;;;;;Tracxn Labs, Sahil Barua;Tracxn ;Labs, Sahil Barua
;;;;;;;Mape Advisory;Mape ;Advisory
;;;;;;;Naveen Tiwari, Mohit Saxena, Amit Gupta, Piyush Shah, Manish Dugar;Naveen ;Tiwari, Mohit Saxena, Amit Gupta, Piyush Shah, Manish Dugar
;;;;;;;Kanwaljit Singh, Angie Mahtaney, Manoj Varghese;Kanwaljit ;Singh, Angie Mahtaney, Manoj Varghese
;;;;;;;Helion Ventures, Omidiyar Network, Blume Ventures and Ujama;Helion ;Ventures, Omidiyar Network, Blume Ventures and Ujama
;;;;;;;Group of Investors;Group ;of Investors
;;;;;;;;;
;;;;;;;Sameer Koticha;Sameer ;Koticha
;;;;;;;Goldman Sachs, Rocket Internet;Goldman ;Sachs, Rocket Internet
;;;;;;;Anand Vijay, Nipun Dureja, Satyajit Heeralal, Keith Rodricks, Gaurav Lochan, Azmul Haque, Nikhil Bagri;Anand ;Vijay, Nipun Dureja, Satyajit Heeralal, Keith Rodricks, Gaurav Lochan, Azmul Haque, Nikhil Bagri
;;;;;;;Rishi Vasudev, Amit Gupta, Rajiv Nayan;Rishi ;Vasudev, Amit Gupta, Rajiv Nayan
;;;;;;;Viraj Tyagi & others;Viraj ;Tyagi & others
;;;;;;;SAIF Partners;SAIF ;Partners
;;;;;;;Acumen Fund;Acumen ;Fund
;;;;;;;Acumen Fund;Acumen ;Fund
;;;;;;;Undisclosed Investors;Undisclosed ;Investors
;;;;;;;IDG Ventures, Sequoia Capital;IDG ;Ventures, Sequoia Capital
;;;;;;;Vishwas Patel;Vishwas ;Patel
;;;;;;;Tiger Global Management, Multiples Alternate Asset Management, Nexus Venture Partners, Times Internet;Tiger ;Global Management, Multiples Alternate Asset Management, Nexus Venture Partners, Times Internet
;;;;;;;Norwest Venture Partners;Norwest ;Venture Partners
;;;;;;;IDG Ventures, Kris Gopalakrishnan;IDG ;Ventures, Kris Gopalakrishnan
;;;;;;;Mayfield Ventures;Mayfield ;Ventures
;;;;;;;Fidelity Growth Partners India, SAIF Partners,\\xc2\\xa0 Helion Ventures;Fidelity ;Growth Partners India, SAIF Partners,\\xc2\\xa0 Helion Ventures
;;;;;;;Accel Partners, Tiger Global Management;Accel ;Partners, Tiger Global Management
;;;;;;;S.Gopalakrishnan, Beenos;S.Gopalakrishnan, ;Beenos
;;;;;;;Aarin Capital Partners;Aarin ;Capital Partners
;;;;;;;Exfinity Ventures;Exfinity ;Ventures
;;;;;;;Florida based Angel investor;Florida ;based Angel investor
;;;;;;;Micromax Informatics;Micromax ;Informatics
;;;;;;;Helion Venture Partners, Orios Venture Partners;Helion ;Venture Partners, Orios Venture Partners
;;;;;;;Arun Chandra Mohan, Praveen Sinha;Arun ;Chandra Mohan, Praveen Sinha
;;;;;;;;;
;;;;;;;Rajendra Gogri,\\xc2\\xa0 Chandrakant Gogri;Rajendra ;Gogri,\\xc2\\xa0 Chandrakant Gogri
;;;;;;;Undisclosed Investors;Undisclosed ;Investors
;;;;;;;Rajan Anandan, Teru Sato, Aneesh Reddy, Venkatesh Valluri;Rajan ;Anandan, Teru Sato, Aneesh Reddy, Venkatesh Valluri
;;;;;;;Lead Angels;Lead ;Angels
;;;;;;;KJS Group;KJS ;Group
;;;;;;;Undisclosed Investors;Undisclosed ;Investors
;;;;;;;Phanindra Sama, Jay Sethuram, Hemant Kanakia, Ravi Trivedi;Phanindra ;Sama, Jay Sethuram, Hemant Kanakia, Ravi Trivedi
;;;;;;;Mohandas Pai;Mohandas ;Pai
;;;;;;;Samir Shah;Samir ;Shah
;;;;;;;Tiger Global Management;Tiger ;Global Management
;;;;;;;Sequoia Capital;Sequoia ;Capital
;;;;;;;Subhash Goyal;Subhash ;Goyal
;;;;;;;Peesh Venture Capital;Peesh ;Venture Capital
;;;;;;;MakeMyTrip Innovation Fund;MakeMyTrip ;Innovation Fund
;;;;;;;Accel Partners, Helion Venture Partners;Accel ;Partners, Helion Venture Partners
;;;;;;;SAIF partners;SAIF ;partners
;;;;;;;Biz Stone;Biz ;Stone
;;;;;;;Sunergy Investors;Sunergy ;Investors
;;;;;;;Kae Capital, Anoop Goyal, Mike Shah, VA Sastry;Kae ;Capital, Anoop Goyal, Mike Shah, VA Sastry
;;;;;;;HDFC Bank;HDFC ;Bank
;;;;;;;Sandiep Shrivatsava;Sandiep ;Shrivatsava
;;;;;;;Punit Soni;Punit ;Soni
;;;;;;;i2india Ventures;i2india ;Ventures
;;;;;;;Jan Manten;Jan ;Manten
;;;;;;;Nirvana Venture Advisors;Nirvana ;Venture Advisors
;;;;;;;Manipal Group;Manipal ;Group
;;;;;;;Astarc Ventures;Astarc ;Ventures
;;;;;;;Nexus Venture Partners;Nexus ;Venture Partners
;;;;;;;Accel Partners, Kalaari Capital;Accel ;Partners, Kalaari Capital
;;;;;;;Tim Chen, Sanjay Venkat;Tim ;Chen, Sanjay Venkat
;;;;;;;Sol Primero, Outbox Ventures, Nikunj Jain;Sol ;Primero, Outbox Ventures, Nikunj Jain
;;;;;;;Sequoia Capital;Sequoia ;Capital
;;;;;;;Kalaari Capital;Kalaari ;Capital
;;;;;;;Tiger Global;Tiger ;Global
;;;;;;;Accel Partners, SAIF Partners;Accel ;Partners, SAIF Partners
;;;;;;;Rudy Gopalakrishnan, ah! Ventures;Rudy ;Gopalakrishnan, ah! Ventures
;;;;;;;;;
;;;;;;;Rajesh Sawheny , Rajan Anandan, Amit Ranjan, Niraj Singh, AECAL, MeraEvents.;Rajesh ;Sawheny , Rajan Anandan, Amit Ranjan, Niraj Singh, AECAL, MeraEvents.
;;;;;;;Amit Tyagi, Sandeep Acharya & others;Amit ;Tyagi, Sandeep Acharya & others
;;;;;;;Tiger Global, Investment AB Kinnevik, Steadview Capital;Tiger ;Global, Investment AB Kinnevik, Steadview Capital
;;;;;;;Sequoia Capital, Jason Hirschhorn, Jarett Posner, and Amit Bhatiani;Sequoia ;Capital, Jason Hirschhorn, Jarett Posner, and Amit Bhatiani
;;;;;;;Ajit Surana, Sanjay Mehta;Ajit ;Surana, Sanjay Mehta
;;;;;;;Silicon Valley Ventures, NEA Ventures, Valiant Capital, IDG Ventures India,\\xc2\\xa0 SAIF Partners, Vertex Ventures;Silicon ;Valley Ventures, NEA Ventures, Valiant Capital, IDG Ventures India,\\xc2\\xa0 SAIF Partners, Vertex Ventures
;;;;;;;Tree Line Asia, Cisco Investments, American Express, Sequoia Capital;Tree ;Line Asia, Cisco Investments, American Express, Sequoia Capital
;;;;;;;DST Global, Steadview Capital, Tiger Global, Accel Partners & Others;DST ;Global, Steadview Capital, Tiger Global, Accel Partners & Others
;;;;;;;Ajai Chowdhry, Ashvin Chadha, Yogesh Bansal,\\nNitin Singhal & Others;Ajai ;Chowdhry, Ashvin Chadha, Yogesh Bansal,\\nNitin Singhal & Others
;;;;;;;Kanwaljit Singh, Shripad Nadkarni, Sarvesh Shahra & Others;Kanwaljit ;Singh, Shripad Nadkarni, Sarvesh Shahra & Others
;;;;;;;Hyderabad based investor;Hyderabad ;based investor
;;;;;;;Sequoia Capital, TR Capital, Steadview Capital, SAIF Partners, Kalaari Capital;Sequoia ;Capital, TR Capital, Steadview Capital, SAIF Partners, Kalaari Capital
;;;;;;;Matrix Partners India, India Quotient;Matrix ;Partners India, India Quotient
;;;;;;;Helion Venture Partner, Powerhouse Ventures, GSF and Other angel investors;Helion ;Venture Partner, Powerhouse Ventures, GSF and Other angel investors
;;;;;;;Unitus Seed Fund;Unitus ;Seed Fund
;;;;;;;Info Edge (India);Info ;Edge (India)
;;;;;;;Dragoneer Investment, Accel Partners, Qualcomm Ventures, Times Internet;Dragoneer ;Investment, Accel Partners, Qualcomm Ventures, Times Internet
;;;;;;;Ajay Relan,;Ajay ;Relan,
;;;;;;;Kae Capital;Kae ;Capital
;;;;;;;Jungle Ventures;Jungle ;Ventures
;;;;;;;Accel Partners India;Accel ;Partners India
;;;;;;;Tiger Global Management, Lightspeed Venture Partners;Tiger ;Global Management, Lightspeed Venture Partners
;;;;;;;Tiger Global, Sequoia Capital;Tiger ;Global, Sequoia Capital
;;;;;;;SAIF Partners, Sequoia Capital;SAIF ;Partners, Sequoia Capital
;;;;;;;PremjiInvest, Tiger Global, Ribbit Capital;PremjiInvest, ;Tiger Global, Ribbit Capital
;;;;;;;SAIF Partners, Accel Partners, Kunal Bahl, Rohit Bansal;SAIF ;Partners, Accel Partners, Kunal Bahl, Rohit Bansal
;;;;;;;Orios Venture Partners, Mayfield India;Orios ;Venture Partners, Mayfield India
;;;;;;;Ascent Capital, Kalaari Capital;Ascent ;Capital, Kalaari Capital
;;;;;;;Powai Lake Ventures;Powai ;Lake Ventures
;;;;;;;YouWeCan Ventures;YouWeCan ;Ventures
;;;;;;;Agnus Capital;Agnus ;Capital
;;;;;;;Deep Kalra, Sequoia Capital, Omidyar Network, Intel Capital & Kae Capital;Deep ;Kalra, Sequoia Capital, Omidyar Network, Intel Capital & Kae Capital
;;;;;;;Tiger Global, Google Capital & Accel Partners;Tiger ;Global, Google Capital & Accel Partners
;;;;;;;GIC ventures;GIC ;ventures
;;;;;;;The Phoenix Fund;The ;Phoenix Fund
;;;;;;;Undisclosed Investor;Undisclosed ;Investor
;;;;;;;Michael & Susan Dell Foundation, Pearson Learning Fund;Michael ;& Susan Dell Foundation, Pearson Learning Fund
;;;;;;;Mayfield Ventures, Kalaari Capital, Helion Ventures;Mayfield ;Ventures, Kalaari Capital, Helion Ventures
;;;;;;;Sequoia Capital, Nexus venture Partners, Lightspeed Ventures, GFC;Sequoia ;Capital, Nexus venture Partners, Lightspeed Ventures, GFC
;;;;;;;Version One Ventures, 500 Startups, Nexus Venture Partners and Arena Ventures;Version ;One Ventures, 500 Startups, Nexus Venture Partners and Arena Ventures
;;;;;;;;;
;;;;;;;Rakesh Mathur, Vikas Taneja & others;Rakesh ;Mathur, Vikas Taneja & others
;;;;;;;Deepak Shahdadpuri, Gulpreet Kohli;Deepak ;Shahdadpuri, Gulpreet Kohli
;;;;;;;Lightspeed Ventures;Lightspeed ;Ventures
;;;;;;;Accel US, Accel India, SAIF Partners.;Accel ;US, Accel India, SAIF Partners.
;;;;;;;S S Mukherji & Others;S ;S Mukherji & Others
;;;;;;;Oliphans Capital, Haresh Chawla;Oliphans ;Capital, Haresh Chawla
;;;;;;;Ah! Ventures, Calcutta Angels,\\xc2\\xa0 91SpringBoard;Ah! ;Ventures, Calcutta Angels,\\xc2\\xa0 91SpringBoard
;;;;;;;Infuse Ventures fund;Infuse ;Ventures fund
;;;;;;;SEEK Ltd & affiliates;SEEK ;Ltd & affiliates
;;;;;;;Anand Rajaraman, Venky Harinarayan;Anand ;Rajaraman, Venky Harinarayan
;;;;;;;Cross Border Angels & others;Cross ;Border Angels & others
;;;;;;;Mitsui & Co & existing investors;Mitsui ;& Co & existing investors
;;;;;;;Bessemer Ventures, Blume Ventures;Bessemer ;Ventures, Blume Ventures
;;;;;;;Greycroft Partners, Fidelity Growth Partners;Greycroft ;Partners, Fidelity Growth Partners
;;;;;;;SAIF Partners;SAIF ;Partners
;;;;;;;Sumit Jain, Aprameya Radhakrishna, Alok Goel, Rajan Anandan, Amit Agrawal, Vinay Goel, Gaurav Munjal, Ashish Dev Kapur;Sumit ;Jain, Aprameya Radhakrishna, Alok Goel, Rajan Anandan, Amit Agrawal, Vinay Goel, Gaurav Munjal, Ashish Dev Kapur
;;;;;;;;;
;;;;;;;The HR Fund;The ;HR Fund
;;;;;;;Bessemer Venture Partners, SAIF Partners;Bessemer ;Venture Partners, SAIF Partners
;;;;;;;Helion Venture Partners, Kae Capital;Helion ;Venture Partners, Kae Capital
;;;;;;;Group of Angel Investors;Group ;of Angel Investors
;;;;;;;Maverick Capital, IDG Ventures India;Maverick ;Capital, IDG Ventures India
;;;;;;;Ashutosh Lawania, Alok Goel & others;Ashutosh ;Lawania, Alok Goel & others
;;;;;;;SAIF Partners;SAIF ;Partners
;;;;;;;Madhukar Gangadi, Satish Reddy, Srini Raju, Srini Koppolu & SIDBI;Madhukar ;Gangadi, Satish Reddy, Srini Raju, Srini Koppolu & SIDBI
;;;;;;;Rajan Anandan & other angel investors;Rajan ;Anandan & other angel investors
;;;;;;;Kalaari Capital;Kalaari ;Capital
;;;;;;;Powai Lake Ventures, Aneesh Reddy, Ashish Kashyap, Alok Mittal;Powai ;Lake Ventures, Aneesh Reddy, Ashish Kashyap, Alok Mittal
;;;;;;;Shrem Strategies;Shrem ;Strategies
;;;;;;;Undisclosed Investors;Undisclosed ;Investors
;;;;;;;Tarun Arora;Tarun ;Arora
;;;;;;;Tiger Global, Accel Partners;Tiger ;Global, Accel Partners
;;;;;;;Sequoia Capital;Sequoia ;Capital
;;;;;;;IAN Ventures, Alok Sharma, Kris Gopalakrishnan, Saurabh Srivastava, Ajai Chowdhry;IAN ;Ventures, Alok Sharma, Kris Gopalakrishnan, Saurabh Srivastava, Ajai Chowdhry
;;;;;;;Tiger Global, Sequoia Capital.;Tiger ;Global, Sequoia Capital.
;;;;;;;Rocket Internet AG & others;Rocket ;Internet AG & others
;;;;;;;Ratan Tata;Ratan ;Tata
;;;;;;;VentureEast,\\xc2\\xa0 Varaprasad Reddy;VentureEast,\\xc2\\xa0 ;Varaprasad Reddy
;;;;;;;Powai Lake Ventures, Zishan Hayath, Abhishek Goyal, Sahil Barua;Powai ;Lake Ventures, Zishan Hayath, Abhishek Goyal, Sahil Barua
;;;;;;;Kae Capital, GSF, Teruhide Sato;Kae ;Capital, GSF, Teruhide Sato
;;;;;;;Zishaan Hayath, Lalit Mangal, Harpreet Singh Grover;Zishaan ;Hayath, Lalit Mangal, Harpreet Singh Grover
;;;;;;;Kunal Bahl, Rohit Bansal;Kunal ;Bahl, Rohit Bansal
;;;;;;;Ramesh kavediya;Ramesh ;kavediya
;;;;;;;IDG Ventures, Naveen Tewari;IDG ;Ventures, Naveen Tewari
;;;;;;;;;
;;;;;;;Value Fund Advisors;Value ;Fund Advisors
;;;;;;;YourNest Angel Fund;YourNest ;Angel Fund
;;;;;;;;;
;;;;;;;Group of Angel Investors;Group ;of Angel Investors
;;;;;;;;;
;;;;;;;IDG Ventures, Outbox Ventures;IDG ;Ventures, Outbox Ventures
;;;;;;;CA Media LP,\\xc2\\xa0 Start Media.;CA ;Media LP,\\xc2\\xa0 Start Media.
;;;;;;;Armat Group;Armat ;Group
;;;;;;;Wu Chay Chin;Wu ;Chay Chin
;;;;;;;;;
;;;;;;;Valiant Capital;Valiant ;Capital
;;;;;;;HT Media, Arun Duggal;HT ;Media, Arun Duggal
;;;;;;;Y Combinator;Y ;Combinator
;;;;;;;RVCF and SIDBI;RVCF ;and SIDBI
;;;;;;;LightBox Ventures;LightBox ;Ventures
;;;;;;;Sol Primero;Sol ;Primero
;;;;;;;JAFCO Asia, Keystone Group, Dragoneer Investment, Accel Partners;JAFCO ;Asia, Keystone Group, Dragoneer Investment, Accel Partners
;;;;;;;Accion Venture Labs, Rianta Capital;Accion ;Venture Labs, Rianta Capital
;;;;;;;Dr Mushtaq Shah, Dr Faraz Naqvi;Dr ;Mushtaq Shah, Dr Faraz Naqvi
;;;;;;;Impact Investment Holding, Upaya Social Ventures;Impact ;Investment Holding, Upaya Social Ventures
;;;;;;;Greenoaks capital, Sequoia Capital, LightSpeed Ventures;Greenoaks ;capital, Sequoia Capital, LightSpeed Ventures
;;;;;;;Tiger Global Management, Indian Quotient, Binny Bansal;Tiger ;Global Management, Indian Quotient, Binny Bansal
;;;;;;;Sequoia Capital, India Quotient;Sequoia ;Capital, India Quotient
;;;;;;;;;
;;;;;;;Solidarity Venture Capital & others;Solidarity ;Venture Capital & others
;;;;;;;Pittie Group;Pittie ;Group
;;;;;;;Nick Adams, Kiran Bhat, Family Pot Investments LLP;Nick ;Adams, Kiran Bhat, Family Pot Investments LLP
;;;;;;;Tiger Global, Matrix Partners, Lightspeed Venture Partners;Tiger ;Global, Matrix Partners, Lightspeed Venture Partners
;;;;;;;Nandan Nilekani, Rajiv Mody, Ajai Chowdhary;Nandan ;Nilekani, Rajiv Mody, Ajai Chowdhary
;;;;;;;Tano Capital;Tano ;Capital
;;;;;;;TA Associates;TA ;Associates
;;;;;;;Mayfield Ventures, Kalaari Capital;Mayfield ;Ventures, Kalaari Capital
;;;;;;;Trinity Ventures, InterWest Partners, Mohr Davidow Ventures, Presidio Ventures;Trinity ;Ventures, InterWest Partners, Mohr Davidow Ventures, Presidio Ventures
;;;;;;;Zodius Capital, Ru-Net, Kalaari Capital,\\xc2\\xa0 Qualcomm Ventures;Zodius ;Capital, Ru-Net, Kalaari Capital,\\xc2\\xa0 Qualcomm Ventures
;;;;;;;Group of Angel Investors;Group ;of Angel Investors
;;;;;;;Group of Angel Investors;Group ;of Angel Investors
;;;;;;;Group of Angel Investors;Group ;of Angel Investors
;;;;;;;Group of Angel Investors;Group ;of Angel Investors
;;;;;;;Group of Angel Investors;Group ;of Angel Investors
;;;;;;;Group of Angel Investors;Group ;of Angel Investors
;;;;;;;Sol Primero, Rajiv Mehta;Sol ;Primero, Rajiv Mehta
;;;;;;;Orios Venture Partner;Orios ;Venture Partner
;;;;;;;Omidyar Network;Omidyar ;Network
;;;;;;;Valiant Capital Partners;Valiant ;Capital Partners
;;;;;;;India Quotient;India ;Quotient
;;;;;;;India Quotient, Kae Capital;India ;Quotient, Kae Capital
;;;;;;;Temasek, Norwest Venture Partners;Temasek, ;Norwest Venture Partners
;;;;;;;Splice Advisors;Splice ;Advisors
;;;;;;;Tiger Global, Times Internet, Zodius Capital;Tiger ;Global, Times Internet, Zodius Capital
;;;;;;;Ant Financial Services (Alipay);Ant ;Financial Services (Alipay)
